"ID","Chr","Start","End","Pops","Metapops","Stats","Evidence","Source","GenesAnnotation"
"62","2",82968944,83156578,"ACB","AFR","iHS","LD","Johnson et al.",NA
"63","2",95006006,95105351,"ACB","AFR","iHS","LD","Johnson et al.",NA
"64","2",95665181,95792291,"ACB","AFR","iHS","LD","Johnson et al.",NA
"65","2",98271223,98468419,"ACB","AFR","iHS","LD","Johnson et al.",NA
"66","2",105422464,105600298,"ACB","AFR","iHS","LD","Johnson et al.",NA
"67","2",113577725,113679769,"ACB","AFR","iHS","LD","Johnson et al.",NA
"68","2",116583533,116708232,"ACB","AFR","iHS","LD","Johnson et al.",NA
"69","2",120421191,120587887,"ACB","AFR","iHS","LD","Johnson et al.",NA
"70","2",130361650,130425778,"ACB","AFR","iHS","LD","Johnson et al.",NA
"71","2",130695878,130807027,"ACB","AFR","iHS","LD","Johnson et al.",NA
"72","2",131409606,131601206,"ACB","AFR","iHS","LD","Johnson et al.",NA
"73","2",133210991,133441083,"ACB","AFR","iHS","LD","Johnson et al.",NA
"74","2",134973314,135194806,"ACB","AFR","iHS","LD","Johnson et al.",NA
"75","2",138614791,138794431,"ACB","AFR","iHS","LD","Johnson et al.",NA
"76","2",140378872,140575379,"ACB","AFR","iHS","LD","Johnson et al.",NA
"77","2",149625697,149780492,"ACB","AFR","iHS","LD","Johnson et al.",NA
"78","2",155157092,155307420,"ACB","AFR","iHS","LD","Johnson et al.",NA
"79","2",159177180,159295276,"ACB","AFR","iHS","LD","Johnson et al.",NA
"80","2",161128636,161251912,"ACB","AFR","iHS","LD","Johnson et al.",NA
"81","2",163116230,163216885,"ACB","AFR","iHS","LD","Johnson et al.",NA
"82","2",175024514,175217926,"ACB","AFR","iHS","LD","Johnson et al.",NA
"83","2",175646568,175844046,"ACB","AFR","iHS","LD","Johnson et al.",NA
"84","2",181153655,181373447,"ACB","AFR","iHS","LD","Johnson et al.",NA
"85","2",181625437,181838683,"ACB","AFR","iHS","LD","Johnson et al.",NA
"86","2",182685204,182826293,"ACB","AFR","iHS","LD","Johnson et al.",NA
"87","2",186045748,186229099,"ACB","AFR","iHS","LD","Johnson et al.",NA
"88","2",188996296,189177035,"ACB","AFR","iHS","LD","Johnson et al.",NA
"89","2",189936014,190039255,"ACB","AFR","iHS","LD","Johnson et al.",NA
"90","2",192199407,192391102,"ACB","AFR","iHS","LD","Johnson et al.",NA
"91","2",193131472,193238550,"ACB","AFR","iHS","LD","Johnson et al.",NA
"92","2",193771184,194432322,"ACB","AFR","iHS","LD","Johnson et al.",NA
"93","2",199998626,200335121,"ACB","AFR","iHS","LD","Johnson et al.",NA
"94","2",207672986,207781373,"ACB","AFR","iHS","LD","Johnson et al.",NA
"95","2",218428786,218574592,"ACB","AFR","iHS","LD","Johnson et al.",NA
"96","2",219779182,219963224,"ACB","AFR","iHS","LD","Johnson et al.",NA
"97","2",220119900,220266679,"ACB","AFR","iHS","LD","Johnson et al.",NA
"98","2",223013058,223218672,"ACB","AFR","iHS","LD","Johnson et al.",NA
"99","2",227418851,227604963,"ACB","AFR","iHS","LD","Johnson et al.",NA
"100","2",236629499,236734961,"ACB","AFR","iHS","LD","Johnson et al.",NA
"101","2",237658518,237881547,"ACB","AFR","iHS","LD","Johnson et al.",NA
"102","2",239907207,240070525,"ACB","AFR","iHS","LD","Johnson et al.",NA
"103","3",1394878,1546020,"ACB","AFR","iHS","LD","Johnson et al.",NA
"104","3",1576503,1727851,"ACB","AFR","iHS","LD","Johnson et al.",NA
"105","3",2101586,2301176,"ACB","AFR","iHS","LD","Johnson et al.",NA
"106","3",3994714,4128900,"ACB","AFR","iHS","LD","Johnson et al.",NA
"107","3",4419640,4570784,"ACB","AFR","iHS","LD","Johnson et al.",NA
"108","3",18895437,19049399,"ACB","AFR","iHS","LD","Johnson et al.",NA
"109","3",24598845,24789408,"ACB","AFR","iHS","LD","Johnson et al.",NA
"110","3",25570539,25704207,"ACB","AFR","iHS","LD","Johnson et al.",NA
"111","3",26376603,26570489,"ACB","AFR","iHS","LD","Johnson et al.",NA
"112","3",34510810,34769627,"ACB","AFR","iHS","LD","Johnson et al.",NA
"113","3",36072796,36186603,"ACB","AFR","iHS","LD","Johnson et al.",NA
"114","3",44240387,44347094,"ACB","AFR","iHS","LD","Johnson et al.",NA
"115","3",46056105,46284072,"ACB","AFR","iHS","LD","Johnson et al.",NA
"116","3",47052742,47251337,"ACB","AFR","iHS","LD","Johnson et al.",NA
"117","3",47890494,48061134,"ACB","AFR","iHS","LD","Johnson et al.",NA
"118","3",58689824,58891939,"ACB","AFR","iHS","LD","Johnson et al.",NA
"119","3",60042783,60149268,"ACB","AFR","iHS","LD","Johnson et al.",NA
"120","3",67764107,67933009,"ACB","AFR","iHS","LD","Johnson et al.",NA
"121","3",87203763,87412143,"ACB","AFR","iHS","LD","Johnson et al.",NA
"122","3",89296771,89483618,"ACB","AFR","iHS","LD","Johnson et al.",NA
"123","3",97991420,98120925,"ACB","AFR","iHS","LD","Johnson et al.",NA
"124","3",100029104,100186135,"ACB","AFR","iHS","LD","Johnson et al.",NA
"125","3",101296110,101470467,"ACB","AFR","iHS","LD","Johnson et al.",NA
"126","3",102591110,102777552,"ACB","AFR","iHS","LD","Johnson et al.",NA
"127","3",110952523,111223053,"ACB","AFR","iHS","LD","Johnson et al.",NA
"128","3",112173300,112325300,"ACB","AFR","iHS","LD","Johnson et al.",NA
"129","3",113602079,113748211,"ACB","AFR","iHS","LD","Johnson et al.",NA
"130","3",117137459,117360924,"ACB","AFR","iHS","LD","Johnson et al.",NA
"131","3",120476548,120619653,"ACB","AFR","iHS","LD","Johnson et al.",NA
"132","3",120684757,120797960,"ACB","AFR","iHS","LD","Johnson et al.",NA
"133","3",122371255,122579058,"ACB","AFR","iHS","LD","Johnson et al.",NA
"134","3",129443658,129544297,"ACB","AFR","iHS","LD","Johnson et al.",NA
"135","3",129682360,129884431,"ACB","AFR","iHS","LD","Johnson et al.",NA
"136","3",129989465,130214403,"ACB","AFR","iHS","LD","Johnson et al.",NA
"137","3",133167474,133303223,"ACB","AFR","iHS","LD","Johnson et al.",NA
"138","3",137052365,137248843,"ACB","AFR","iHS","LD","Johnson et al.",NA
"139","3",139104556,139297925,"ACB","AFR","iHS","LD","Johnson et al.",NA
"140","3",141465102,141626260,"ACB","AFR","iHS","LD","Johnson et al.",NA
"141","3",144617350,144754301,"ACB","AFR","iHS","LD","Johnson et al.",NA
"142","3",145429577,145623074,"ACB","AFR","iHS","LD","Johnson et al.",NA
"143","3",148124689,148291090,"ACB","AFR","iHS","LD","Johnson et al.",NA
"144","3",154427664,154558460,"ACB","AFR","iHS","LD","Johnson et al.",NA
"145","3",155814055,155974169,"ACB","AFR","iHS","LD","Johnson et al.",NA
"146","3",160240342,160428179,"ACB","AFR","iHS","LD","Johnson et al.",NA
"147","3",160747335,160895746,"ACB","AFR","iHS","LD","Johnson et al.",NA
"148","3",168691467,168865818,"ACB","AFR","iHS","LD","Johnson et al.",NA
"149","3",170992194,171173599,"ACB","AFR","iHS","LD","Johnson et al.",NA
"150","3",184022435,184175648,"ACB","AFR","iHS","LD","Johnson et al.",NA
"151","3",192421022,192553063,"ACB","AFR","iHS","LD","Johnson et al.",NA
"152","3",195594210,195808109,"ACB","AFR","iHS","LD","Johnson et al.",NA
"153","3",195898670,195998820,"ACB","AFR","iHS","LD","Johnson et al.",NA
"154","4",150826,390145,"ACB","AFR","iHS","LD","Johnson et al.",NA
"155","4",511123,612454,"ACB","AFR","iHS","LD","Johnson et al.",NA
"156","4",1779939,1889787,"ACB","AFR","iHS","LD","Johnson et al.",NA
"157","4",5890454,6030120,"ACB","AFR","iHS","LD","Johnson et al.",NA
"158","4",7374406,7494828,"ACB","AFR","iHS","LD","Johnson et al.",NA
"159","4",8890166,8990458,"ACB","AFR","iHS","LD","Johnson et al.",NA
"160","4",9979999,10116104,"ACB","AFR","iHS","LD","Johnson et al.",NA
"161","4",12023941,12139014,"ACB","AFR","iHS","LD","Johnson et al.",NA
"162","4",19471732,19573930,"ACB","AFR","iHS","LD","Johnson et al.",NA
"163","4",20023762,20142320,"ACB","AFR","iHS","LD","Johnson et al.",NA
"164","4",22466136,22609475,"ACB","AFR","iHS","LD","Johnson et al.",NA
"165","4",22744071,22947385,"ACB","AFR","iHS","LD","Johnson et al.",NA
"166","4",26567727,26776788,"ACB","AFR","iHS","LD","Johnson et al.",NA
"167","4",33446062,33644594,"ACB","AFR","iHS","LD","Johnson et al.",NA
"168","4",34169147,34346561,"ACB","AFR","iHS","LD","Johnson et al.",NA
"169","4",34373334,34565242,"ACB","AFR","iHS","LD","Johnson et al.",NA
"170","4",43962118,44071341,"ACB","AFR","iHS","LD","Johnson et al.",NA
"171","4",45376951,45736773,"ACB","AFR","iHS","LD","Johnson et al.",NA
"172","4",46316974,46583840,"ACB","AFR","iHS","LD","Johnson et al.",NA
"173","4",46767095,46874841,"ACB","AFR","iHS","LD","Johnson et al.",NA
"174","4",48839859,48948572,"ACB","AFR","iHS","LD","Johnson et al.",NA
"175","4",52589753,52839040,"ACB","AFR","iHS","LD","Johnson et al.",NA
"176","4",55423662,55592909,"ACB","AFR","iHS","LD","Johnson et al.",NA
"177","4",57891165,58068390,"ACB","AFR","iHS","LD","Johnson et al.",NA
"178","4",63091687,63286977,"ACB","AFR","iHS","LD","Johnson et al.",NA
"179","4",67375689,67544291,"ACB","AFR","iHS","LD","Johnson et al.",NA
"180","4",86656700,86849240,"ACB","AFR","iHS","LD","Johnson et al.",NA
"181","4",92226803,92388758,"ACB","AFR","iHS","LD","Johnson et al.",NA
"182","4",97732872,97836049,"ACB","AFR","iHS","LD","Johnson et al.",NA
"183","4",105835720,106086762,"ACB","AFR","iHS","LD","Johnson et al.",NA
"184","4",106658484,107109422,"ACB","AFR","iHS","LD","Johnson et al.",NA
"185","4",108641913,108750265,"ACB","AFR","iHS","LD","Johnson et al.",NA
"186","4",110617290,110800054,"ACB","AFR","iHS","LD","Johnson et al.",NA
"187","4",118352557,118584230,"ACB","AFR","iHS","LD","Johnson et al.",NA
"188","4",132291844,132515710,"ACB","AFR","iHS","LD","Johnson et al.",NA
"189","4",143824008,144047348,"ACB","AFR","iHS","LD","Johnson et al.",NA
"190","4",147106842,147244141,"ACB","AFR","iHS","LD","Johnson et al.",NA
"191","4",152179540,152394348,"ACB","AFR","iHS","LD","Johnson et al.",NA
"192","4",155100038,155236793,"ACB","AFR","iHS","LD","Johnson et al.",NA
"193","4",161752222,161859679,"ACB","AFR","iHS","LD","Johnson et al.",NA
"194","4",162208213,162391988,"ACB","AFR","iHS","LD","Johnson et al.",NA
"195","4",164871266,165026770,"ACB","AFR","iHS","LD","Johnson et al.",NA
"196","4",167157364,167382784,"ACB","AFR","iHS","LD","Johnson et al.",NA
"197","4",178839780,179035632,"ACB","AFR","iHS","LD","Johnson et al.",NA
"198","5",1897526,2034480,"ACB","AFR","iHS","LD","Johnson et al.",NA
"199","5",2873312,3002881,"ACB","AFR","iHS","LD","Johnson et al.",NA
"200","5",3051268,3227479,"ACB","AFR","iHS","LD","Johnson et al.",NA
"201","5",4115385,4299640,"ACB","AFR","iHS","LD","Johnson et al.",NA
"202","5",5614015,5753798,"ACB","AFR","iHS","LD","Johnson et al.",NA
"203","5",10552049,10743023,"ACB","AFR","iHS","LD","Johnson et al.",NA
"204","5",15007000,15172928,"ACB","AFR","iHS","LD","Johnson et al.",NA
"205","5",16984350,17152119,"ACB","AFR","iHS","LD","Johnson et al.",NA
"206","5",25492136,25595296,"ACB","AFR","iHS","LD","Johnson et al.",NA
"207","5",37881556,38129193,"ACB","AFR","iHS","LD","Johnson et al.",NA
"208","5",43543455,44122642,"ACB","AFR","iHS","LD","Johnson et al.",NA
"209","5",55535794,55736851,"ACB","AFR","iHS","LD","Johnson et al.",NA
"210","5",57371466,57482936,"ACB","AFR","iHS","LD","Johnson et al.",NA
"211","5",61404412,61554640,"ACB","AFR","iHS","LD","Johnson et al.",NA
"212","5",67243866,67394688,"ACB","AFR","iHS","LD","Johnson et al.",NA
"213","5",84627859,84740573,"ACB","AFR","iHS","LD","Johnson et al.",NA
"214","5",87518990,87713833,"ACB","AFR","iHS","LD","Johnson et al.",NA
"215","5",88425720,88683323,"ACB","AFR","iHS","LD","Johnson et al.",NA
"216","5",97688746,97923924,"ACB","AFR","iHS","LD","Johnson et al.",NA
"217","5",98319349,98421836,"ACB","AFR","iHS","LD","Johnson et al.",NA
"218","5",109586917,109739444,"ACB","AFR","iHS","LD","Johnson et al.",NA
"219","5",109829730,110020901,"ACB","AFR","iHS","LD","Johnson et al.",NA
"220","5",114138482,114254929,"ACB","AFR","iHS","LD","Johnson et al.",NA
"221","5",120330477,120558027,"ACB","AFR","iHS","LD","Johnson et al.",NA
"222","5",129415839,129588175,"ACB","AFR","iHS","LD","Johnson et al.",NA
"223","5",137612940,137811915,"ACB","AFR","iHS","LD","Johnson et al.",NA
"224","5",137856728,138068255,"ACB","AFR","iHS","LD","Johnson et al.",NA
"225","5",140345183,140538825,"ACB","AFR","iHS","LD","Johnson et al.",NA
"226","5",143276889,143382720,"ACB","AFR","iHS","LD","Johnson et al.",NA
"227","5",146050356,146246313,"ACB","AFR","iHS","LD","Johnson et al.",NA
"228","5",150785329,150973669,"ACB","AFR","iHS","LD","Johnson et al.",NA
"229","5",157764301,157909016,"ACB","AFR","iHS","LD","Johnson et al.",NA
"230","5",163114326,163245233,"ACB","AFR","iHS","LD","Johnson et al.",NA
"231","5",173978545,174112585,"ACB","AFR","iHS","LD","Johnson et al.",NA
"232","5",175901993,176140449,"ACB","AFR","iHS","LD","Johnson et al.",NA
"233","5",176882486,177017084,"ACB","AFR","iHS","LD","Johnson et al.",NA
"234","5",177840015,177996597,"ACB","AFR","iHS","LD","Johnson et al.",NA
"235","5",180633795,180789304,"ACB","AFR","iHS","LD","Johnson et al.",NA
"236","5",180942779,181193631,"ACB","AFR","iHS","LD","Johnson et al.",NA
"237","6",240856,397882,"ACB","AFR","iHS","LD","Johnson et al.",NA
"238","6",1356681,1512263,"ACB","AFR","iHS","LD","Johnson et al.",NA
"239","6",26043836,26092637,"ACB","AFR","iHS","LD","Johnson et al.",NA
"240","6",32994779,33219911,"ACB","AFR","iHS","LD","Johnson et al.",NA
"241","6",40520345,40658571,"ACB","AFR","iHS","LD","Johnson et al.",NA
"242","6",42105251,42230178,"ACB","AFR","iHS","LD","Johnson et al.",NA
"243","6",47874723,48047301,"ACB","AFR","iHS","LD","Johnson et al.",NA
"244","6",60416434,60522074,"ACB","AFR","iHS","LD","Johnson et al.",NA
"245","6",62807362,62949008,"ACB","AFR","iHS","LD","Johnson et al.",NA
"246","6",62980197,63183741,"ACB","AFR","iHS","LD","Johnson et al.",NA
"247","6",63264673,63437472,"ACB","AFR","iHS","LD","Johnson et al.",NA
"248","6",64018924,64346918,"ACB","AFR","iHS","LD","Johnson et al.",NA
"249","6",66798066,66921279,"ACB","AFR","iHS","LD","Johnson et al.",NA
"250","6",68458070,68607098,"ACB","AFR","iHS","LD","Johnson et al.",NA
"251","6",69909824,70102856,"ACB","AFR","iHS","LD","Johnson et al.",NA
"252","6",70627141,70795025,"ACB","AFR","iHS","LD","Johnson et al.",NA
"253","6",74376662,74577035,"ACB","AFR","iHS","LD","Johnson et al.",NA
"254","6",75160774,75318359,"ACB","AFR","iHS","LD","Johnson et al.",NA
"255","6",82873002,83023304,"ACB","AFR","iHS","LD","Johnson et al.",NA
"256","6",86706117,86861083,"ACB","AFR","iHS","LD","Johnson et al.",NA
"257","6",86889703,87124006,"ACB","AFR","iHS","LD","Johnson et al.",NA
"258","6",88596775,88753499,"ACB","AFR","iHS","LD","Johnson et al.",NA
"259","6",97292301,97558691,"ACB","AFR","iHS","LD","Johnson et al.",NA
"260","6",100554742,100656315,"ACB","AFR","iHS","LD","Johnson et al.",NA
"261","6",103919111,104098504,"ACB","AFR","iHS","LD","Johnson et al.",NA
"262","6",106156980,106334345,"ACB","AFR","iHS","LD","Johnson et al.",NA
"263","6",108897452,109068006,"ACB","AFR","iHS","LD","Johnson et al.",NA
"264","6",109512652,109648142,"ACB","AFR","iHS","LD","Johnson et al.",NA
"265","6",117537292,117730726,"ACB","AFR","iHS","LD","Johnson et al.",NA
"266","6",118496305,118693926,"ACB","AFR","iHS","LD","Johnson et al.",NA
"267","6",118757157,118955410,"ACB","AFR","iHS","LD","Johnson et al.",NA
"268","6",128169445,128301724,"ACB","AFR","iHS","LD","Johnson et al.",NA
"269","6",130151665,130353495,"ACB","AFR","iHS","LD","Johnson et al.",NA
"270","6",132673990,132783628,"ACB","AFR","iHS","LD","Johnson et al.",NA
"271","6",139099411,139246985,"ACB","AFR","iHS","LD","Johnson et al.",NA
"272","6",163472219,163575669,"ACB","AFR","iHS","LD","Johnson et al.",NA
"273","6",166585080,166685305,"ACB","AFR","iHS","LD","Johnson et al.",NA
"274","6",168039221,168188378,"ACB","AFR","iHS","LD","Johnson et al.",NA
"275","7",600107,752890,"ACB","AFR","iHS","LD","Johnson et al.",NA
"276","7",4480695,4727045,"ACB","AFR","iHS","LD","Johnson et al.",NA
"277","7",5874949,6009112,"ACB","AFR","iHS","LD","Johnson et al.",NA
"278","7",6684674,6905699,"ACB","AFR","iHS","LD","Johnson et al.",NA
"279","7",8305571,8503269,"ACB","AFR","iHS","LD","Johnson et al.",NA
"280","7",8571803,8701626,"ACB","AFR","iHS","LD","Johnson et al.",NA
"281","7",17913483,18066166,"ACB","AFR","iHS","LD","Johnson et al.",NA
"282","7",35099878,35265128,"ACB","AFR","iHS","LD","Johnson et al.",NA
"283","7",40379631,40565061,"ACB","AFR","iHS","LD","Johnson et al.",NA
"284","7",40698217,40908105,"ACB","AFR","iHS","LD","Johnson et al.",NA
"285","7",41535129,41637972,"ACB","AFR","iHS","LD","Johnson et al.",NA
"286","7",44188923,44367001,"ACB","AFR","iHS","LD","Johnson et al.",NA
"287","7",45534978,45712311,"ACB","AFR","iHS","LD","Johnson et al.",NA
"288","7",49099329,49306766,"ACB","AFR","iHS","LD","Johnson et al.",NA
"289","7",51844357,51999607,"ACB","AFR","iHS","LD","Johnson et al.",NA
"290","7",63560326,63667157,"ACB","AFR","iHS","LD","Johnson et al.",NA
"291","7",65465776,65642545,"ACB","AFR","iHS","LD","Johnson et al.",NA
"292","7",74887707,75181620,"ACB","AFR","iHS","LD","Johnson et al.",NA
"293","7",75762825,75912904,"ACB","AFR","iHS","LD","Johnson et al.",NA
"294","7",76928392,77073025,"ACB","AFR","iHS","LD","Johnson et al.",NA
"295","7",78902698,79062815,"ACB","AFR","iHS","LD","Johnson et al.",NA
"296","7",83667508,83810948,"ACB","AFR","iHS","LD","Johnson et al.",NA
"297","7",84718292,84894963,"ACB","AFR","iHS","LD","Johnson et al.",NA
"298","7",85803432,85985212,"ACB","AFR","iHS","LD","Johnson et al.",NA
"299","7",100264971,100375993,"ACB","AFR","iHS","LD","Johnson et al.",NA
"300","7",100552355,100704202,"ACB","AFR","iHS","LD","Johnson et al.",NA
"301","7",124314948,124498191,"ACB","AFR","iHS","LD","Johnson et al.",NA
"302","7",124760622,124941164,"ACB","AFR","iHS","LD","Johnson et al.",NA
"303","7",134061381,134253465,"ACB","AFR","iHS","LD","Johnson et al.",NA
"304","7",141111445,141221863,"ACB","AFR","iHS","LD","Johnson et al.",NA
"305","7",141598967,141742617,"ACB","AFR","iHS","LD","Johnson et al.",NA
"306","7",142266934,142286944,"ACB","AFR","iHS","LD","Johnson et al.",NA
"307","7",145494134,145652217,"ACB","AFR","iHS","LD","Johnson et al.",NA
"308","7",146870547,147014661,"ACB","AFR","iHS","LD","Johnson et al.",NA
"309","7",150115812,150352547,"ACB","AFR","iHS","LD","Johnson et al.",NA
"310","7",157339681,157473741,"ACB","AFR","iHS","LD","Johnson et al.",NA
"311","7",158444271,158595523,"ACB","AFR","iHS","LD","Johnson et al.",NA
"312","8",2979113,3132155,"ACB","AFR","iHS","LD","Johnson et al.",NA
"313","8",3563293,3680883,"ACB","AFR","iHS","LD","Johnson et al.",NA
"314","8",4271229,4525476,"ACB","AFR","iHS","LD","Johnson et al.",NA
"315","8",4854089,5006613,"ACB","AFR","iHS","LD","Johnson et al.",NA
"316","8",5147599,5281556,"ACB","AFR","iHS","LD","Johnson et al.",NA
"317","8",5876657,6019702,"ACB","AFR","iHS","LD","Johnson et al.",NA
"318","8",7321264,7495722,"ACB","AFR","iHS","LD","Johnson et al.",NA
"319","8",7827225,7984996,"ACB","AFR","iHS","LD","Johnson et al.",NA
"320","8",9423622,9821859,"ACB","AFR","iHS","LD","Johnson et al.",NA
"321","8",12053835,12150835,"ACB","AFR","iHS","LD","Johnson et al.",NA
"322","8",17391646,17565392,"ACB","AFR","iHS","LD","Johnson et al.",NA
"323","8",23009838,23236882,"ACB","AFR","iHS","LD","Johnson et al.",NA
"324","8",24211222,24385607,"ACB","AFR","iHS","LD","Johnson et al.",NA
"325","8",32826048,32945738,"ACB","AFR","iHS","LD","Johnson et al.",NA
"326","8",36191440,36404541,"ACB","AFR","iHS","LD","Johnson et al.",NA
"327","8",48185579,48365508,"ACB","AFR","iHS","LD","Johnson et al.",NA
"328","8",49117571,49233768,"ACB","AFR","iHS","LD","Johnson et al.",NA
"329","8",52197748,52314469,"ACB","AFR","iHS","LD","Johnson et al.",NA
"330","8",55396252,55579000,"ACB","AFR","iHS","LD","Johnson et al.",NA
"331","8",57114421,57323587,"ACB","AFR","iHS","LD","Johnson et al.",NA
"332","8",60507426,60635305,"ACB","AFR","iHS","LD","Johnson et al.",NA
"333","8",61263504,61368255,"ACB","AFR","iHS","LD","Johnson et al.",NA
"334","8",65206951,65351987,"ACB","AFR","iHS","LD","Johnson et al.",NA
"335","8",66174983,66317634,"ACB","AFR","iHS","LD","Johnson et al.",NA
"336","8",66469649,66838996,"ACB","AFR","iHS","LD","Johnson et al.",NA
"337","8",72703527,72846416,"ACB","AFR","iHS","LD","Johnson et al.",NA
"338","8",73755587,73894334,"ACB","AFR","iHS","LD","Johnson et al.",NA
"339","8",92064325,92184459,"ACB","AFR","iHS","LD","Johnson et al.",NA
"340","8",105560680,105686129,"ACB","AFR","iHS","LD","Johnson et al.",NA
"341","8",123337930,123524582,"ACB","AFR","iHS","LD","Johnson et al.",NA
"342","8",126055742,126172054,"ACB","AFR","iHS","LD","Johnson et al.",NA
"343","9",8031977,8213236,"ACB","AFR","iHS","LD","Johnson et al.",NA
"344","9",8235328,8435581,"ACB","AFR","iHS","LD","Johnson et al.",NA
"345","9",8943033,9044905,"ACB","AFR","iHS","LD","Johnson et al.",NA
"346","9",9535806,9711271,"ACB","AFR","iHS","LD","Johnson et al.",NA
"347","9",11951204,12101036,"ACB","AFR","iHS","LD","Johnson et al.",NA
"348","9",13744183,13919911,"ACB","AFR","iHS","LD","Johnson et al.",NA
