"ID","Chr","Start","End","Pops","Metapops","Stats","Evidence","Source","GenesAnnotation"
"213","15",35491743,35591743,"JPT,CHB","EAS","iHS","LD","Voight et al.",NA
"214","15",40591746,40691746,"JPT,CHB","EAS","iHS","LD","Voight et al.",NA
"215","15",63591984,63691984,"JPT,CHB","EAS","iHS","LD","Voight et al.",NA
"216","15",63691984,63791984,"JPT,CHB","EAS","iHS","LD","Voight et al.",NA
"217","15",63791984,63891984,"JPT,CHB","EAS","iHS","LD","Voight et al.",NA
"218","15",64091984,64191984,"JPT,CHB","EAS","iHS","LD","Voight et al.",NA
"219","15",82191840,82291839,"JPT,CHB","EAS","iHS","LD","Voight et al.",NA
"220","16",65689778,65789778,"JPT,CHB","EAS","iHS","LD","Voight et al.",NA
"221","16",72589825,72689825,"JPT,CHB","EAS","iHS","LD","Voight et al.",NA
"222","16",72689825,72789825,"JPT,CHB","EAS","iHS","LD","Voight et al.",NA
"223","16",75486549,75586549,"JPT,CHB","EAS","iHS","LD","Voight et al.",NA
"224","17",3990116,4090116,"JPT,CHB","EAS","iHS","LD","Voight et al.",NA
"225","17",29927419,30027419,"JPT,CHB","EAS","iHS","LD","Voight et al.",NA
"226","17",30027419,30127419,"JPT,CHB","EAS","iHS","LD","Voight et al.",NA
"227","17",30127419,30227419,"JPT,CHB","EAS","iHS","LD","Voight et al.",NA
"228","17",50348001,50448001,"JPT,CHB","EAS","iHS","LD","Voight et al.",NA
"229","17",50448001,50548001,"JPT,CHB","EAS","iHS","LD","Voight et al.",NA
"230","17",63149268,63249268,"JPT,CHB","EAS","iHS","LD","Voight et al.",NA
"231","18",13010001,13110001,"JPT,CHB","EAS","iHS","LD","Voight et al.",NA
"232","18",33568049,33668049,"JPT,CHB","EAS","iHS","LD","Voight et al.",NA
"233","18",34468049,34568049,"JPT,CHB","EAS","iHS","LD","Voight et al.",NA
"234","18",66583794,66683794,"JPT,CHB","EAS","iHS","LD","Voight et al.",NA
"235","20",35296768,35396768,"JPT,CHB","EAS","iHS","LD","Voight et al.",NA
"236","20",35396768,35496742,"JPT,CHB","EAS","iHS","LD","Voight et al.",NA
"237","20",35496742,35596649,"JPT,CHB","EAS","iHS","LD","Voight et al.",NA
"238","20",35596649,35696649,"JPT,CHB","EAS","iHS","LD","Voight et al.",NA
"239","20",35796649,35896649,"JPT,CHB","EAS","iHS","LD","Voight et al.",NA
"240","20",35896649,35996649,"JPT,CHB","EAS","iHS","LD","Voight et al.",NA
"241","22",24279478,24379478,"JPT,CHB","EAS","iHS","LD","Voight et al.",NA
"242","22",36132139,36232141,"JPT,CHB","EAS","iHS","LD","Voight et al.",NA
"243","22",39260956,39360956,"JPT,CHB","EAS","iHS","LD","Voight et al.",NA
"244","X",105784150,105884150,"JPT,CHB","EAS","iHS","LD","Voight et al.",NA
"245","X",155249416,155348373,"JPT,CHB","EAS","iHS","LD","Voight et al.",NA
"246","X",14520452,14620452,"JPT,CHB","EAS","iHS","LD","Voight et al.",NA
"247","X",138312234,138412235,"JPT,CHB","EAS","iHS","LD","Voight et al.",NA
"248","1",55664409,55764409,"CEU","EUR","iHS","LD","Voight et al.",NA
"249","1",64764400,64864400,"CEU","EUR","iHS","LD","Voight et al.",NA
"250","1",76911722,77011722,"CEU","EUR","iHS","LD","Voight et al.",NA
"251","1",78911722,79011722,"CEU","EUR","iHS","LD","Voight et al.",NA
"252","1",117410997,117510997,"CEU","EUR","iHS","LD","Voight et al.",NA
"253","1",119010996,119110996,"CEU","EUR","iHS","LD","Voight et al.",NA
"254","1",162042833,162142833,"CEU","EUR","iHS","LD","Voight et al.",NA
"255","1",186491876,186591876,"CEU","EUR","iHS","LD","Voight et al.",NA
"256","1",194342611,194442611,"CEU","EUR","iHS","LD","Voight et al.",NA
"257","1",194442611,194542611,"CEU","EUR","iHS","LD","Voight et al.",NA
"258","1",219670160,219770160,"CEU","EUR","iHS","LD","Voight et al.",NA
"259","1",247939105,248039105,"CEU","EUR","iHS","LD","Voight et al.",NA
"260","2",18234221,18334221,"CEU","EUR","iHS","LD","Voight et al.",NA
"261","2",43398326,43498326,"CEU","EUR","iHS","LD","Voight et al.",NA
"262","2",73698335,73798335,"CEU","EUR","iHS","LD","Voight et al.",NA
"263","2",74498335,74598335,"CEU","EUR","iHS","LD","Voight et al.",NA
"264","2",76098337,76198337,"CEU","EUR","iHS","LD","Voight et al.",NA
"265","2",80298335,80398335,"CEU","EUR","iHS","LD","Voight et al.",NA
"266","2",81798336,81898336,"CEU","EUR","iHS","LD","Voight et al.",NA
"267","2",81898336,81998336,"CEU","EUR","iHS","LD","Voight et al.",NA
"268","2",121347279,121447279,"CEU","EUR","iHS","LD","Voight et al.",NA
"269","2",121547279,121647279,"CEU","EUR","iHS","LD","Voight et al.",NA
"270","2",134531660,134631661,"CEU","EUR","iHS","LD","Voight et al.",NA
"271","2",134631661,134731661,"CEU","EUR","iHS","LD","Voight et al.",NA
"272","2",134731661,134831661,"CEU","EUR","iHS","LD","Voight et al.",NA
"273","2",134831661,134931661,"CEU","EUR","iHS","LD","Voight et al.",NA
"274","2",134931661,135031661,"CEU","EUR","iHS","LD","Voight et al.",NA
"275","2",135031661,135131661,"CEU","EUR","iHS","LD","Voight et al.",NA
"276","2",135131661,135231661,"CEU","EUR","iHS","LD","Voight et al.",NA
"277","2",135231661,135331661,"CEU","EUR","iHS","LD","Voight et al.",NA
"278","2",135331661,135431661,"CEU","EUR","iHS","LD","Voight et al.",NA
"279","2",135531661,135631661,"CEU","EUR","iHS","LD","Voight et al.",NA
"280","2",135631661,135731661,"CEU","EUR","iHS","LD","Voight et al.",NA
"281","2",135731661,135831661,"CEU","EUR","iHS","LD","Voight et al.",NA
"282","2",135831661,135931661,"CEU","EUR","iHS","LD","Voight et al.",NA
"283","2",135931661,136031661,"CEU","EUR","iHS","LD","Voight et al.",NA
"284","2",136131661,136231661,"CEU","EUR","iHS","LD","Voight et al.",NA
"285","2",136231661,136331661,"CEU","EUR","iHS","LD","Voight et al.",NA
"286","2",136431661,136531661,"CEU","EUR","iHS","LD","Voight et al.",NA
"287","2",136531661,136631661,"CEU","EUR","iHS","LD","Voight et al.",NA
"288","2",136831661,136931661,"CEU","EUR","iHS","LD","Voight et al.",NA
"289","2",136931661,137031661,"CEU","EUR","iHS","LD","Voight et al.",NA
"290","2",147031663,147131663,"CEU","EUR","iHS","LD","Voight et al.",NA
"291","2",151640941,151740941,"CEU","EUR","iHS","LD","Voight et al.",NA
"292","2",151740941,151840941,"CEU","EUR","iHS","LD","Voight et al.",NA
"293","2",157840943,157940943,"CEU","EUR","iHS","LD","Voight et al.",NA
"294","2",159140945,159240945,"CEU","EUR","iHS","LD","Voight et al.",NA
"295","2",167040946,167140946,"CEU","EUR","iHS","LD","Voight et al.",NA
"296","2",169540946,169640946,"CEU","EUR","iHS","LD","Voight et al.",NA
"297","2",175432728,175532728,"CEU","EUR","iHS","LD","Voight et al.",NA
"298","2",189132731,189232731,"CEU","EUR","iHS","LD","Voight et al.",NA
"299","2",195632733,195732733,"CEU","EUR","iHS","LD","Voight et al.",NA
"300","2",195732733,195832733,"CEU","EUR","iHS","LD","Voight et al.",NA
"301","2",196632733,196732733,"CEU","EUR","iHS","LD","Voight et al.",NA
"302","2",198932733,199032734,"CEU","EUR","iHS","LD","Voight et al.",NA
"303","2",204632734,204732734,"CEU","EUR","iHS","LD","Voight et al.",NA
"304","2",205332733,205432733,"CEU","EUR","iHS","LD","Voight et al.",NA
"305","3",10683315,10783315,"CEU","EUR","iHS","LD","Voight et al.",NA
"306","3",25883544,25983544,"CEU","EUR","iHS","LD","Voight et al.",NA
"307","3",25983544,26083544,"CEU","EUR","iHS","LD","Voight et al.",NA
"308","3",68317780,68417780,"CEU","EUR","iHS","LD","Voight et al.",NA
"309","3",74729948,74829948,"CEU","EUR","iHS","LD","Voight et al.",NA
"310","3",83729948,83829948,"CEU","EUR","iHS","LD","Voight et al.",NA
"311","3",88329949,88429949,"CEU","EUR","iHS","LD","Voight et al.",NA
"312","3",116260252,116360252,"CEU","EUR","iHS","LD","Voight et al.",NA
"313","3",116360252,116460252,"CEU","EUR","iHS","LD","Voight et al.",NA
"314","3",122760252,122860252,"CEU","EUR","iHS","LD","Voight et al.",NA
"315","3",122860252,122960252,"CEU","EUR","iHS","LD","Voight et al.",NA
"316","3",124060252,124160252,"CEU","EUR","iHS","LD","Voight et al.",NA
"317","3",130360248,130460247,"CEU","EUR","iHS","LD","Voight et al.",NA
"318","3",130460247,130560247,"CEU","EUR","iHS","LD","Voight et al.",NA
"319","3",132460247,132560247,"CEU","EUR","iHS","LD","Voight et al.",NA
"320","3",197946509,198046509,"CEU","EUR","iHS","LD","Voight et al.",NA
"321","4",30247495,30347495,"CEU","EUR","iHS","LD","Voight et al.",NA
"322","4",34301198,34401198,"CEU","EUR","iHS","LD","Voight et al.",NA
"323","4",34401198,34501198,"CEU","EUR","iHS","LD","Voight et al.",NA
"324","4",34501198,34601198,"CEU","EUR","iHS","LD","Voight et al.",NA
"325","4",34601198,34701198,"CEU","EUR","iHS","LD","Voight et al.",NA
"326","4",41882441,41982441,"CEU","EUR","iHS","LD","Voight et al.",NA
"327","4",41982441,42082441,"CEU","EUR","iHS","LD","Voight et al.",NA
"328","4",42082441,42182441,"CEU","EUR","iHS","LD","Voight et al.",NA
"329","4",60230902,60330902,"CEU","EUR","iHS","LD","Voight et al.",NA
"330","4",60330902,60430902,"CEU","EUR","iHS","LD","Voight et al.",NA
"331","4",70868032,70968032,"CEU","EUR","iHS","LD","Voight et al.",NA
