"ID","Chr","Start","End","Pops","Metapops","Stats","Evidence","Source","GenesAnnotation"
"253",11,84342036,84450372,"ASW,CHB","AFR,EAS","Fst","PD","Myles et al.",NA
"254",11,91851268,91999420,"ASW,CHB","AFR,EAS","Fst","PD","Myles et al.",NA
"255",11,96732304,96816821,"ASW,CHB","AFR,EAS","Fst","PD","Myles et al.",NA
"256",11,106328123,106380787,"ASW,CHB","AFR,EAS","Fst","PD","Myles et al.",NA
"257",11,111552561,111708385,"ASW,CHB","AFR,EAS","Fst","PD","Myles et al.",NA
"258",11,121135941,121195486,"ASW,CHB","AFR,EAS","Fst","PD","Myles et al.",NA
"259",11,121574565,121699812,"ASW,CHB","AFR,EAS","Fst","PD","Myles et al.",NA
"260",11,121758299,121897585,"ASW,CHB","AFR,EAS","Fst","PD","Myles et al.",NA
"261",11,126683754,126774308,"ASW,CHB","AFR,EAS","Fst","PD","Myles et al.",NA
"262",12,976739,1237920,"ASW,CHB","AFR,EAS","Fst","PD","Myles et al.",NA
"263",12,4060433,4137136,"ASW,CHB","AFR,EAS","Fst","PD","Myles et al.",NA
"264",12,9052944,9115877,"ASW,CHB","AFR,EAS","Fst","PD","Myles et al.",NA
"265",12,11128893,11197749,"ASW,CHB","AFR,EAS","Fst","PD","Myles et al.",NA
"266",12,25090181,25246187,"ASW,CHB","AFR,EAS","Fst","PD","Myles et al.",NA
"267",12,33093037,33186437,"ASW,CHB","AFR,EAS","Fst","PD","Myles et al.",NA
"268",12,33611613,33761152,"ASW,CHB","AFR,EAS","Fst","PD","Myles et al.",NA
"269",12,33984989,34276525,"ASW,CHB","AFR,EAS","Fst","PD","Myles et al.",NA
"270",12,70745884,70781684,"ASW,CHB","AFR,EAS","Fst","PD","Myles et al.",NA
"271",12,87977489,88283547,"ASW,CHB","AFR,EAS","Fst","PD","Myles et al.",NA
"272",12,102790747,102972207,"ASW,CHB","AFR,EAS","Fst","PD","Myles et al.",NA
"273",12,106290987,106544188,"ASW,CHB","AFR,EAS","Fst","PD","Myles et al.",NA
"274",12,111866549,112386669,"ASW,CHB","AFR,EAS","Fst","PD","Myles et al.",NA
"275",12,123131967,123414958,"ASW,CHB","AFR,EAS","Fst","PD","Myles et al.",NA
"276",12,127938627,127957384,"ASW,CHB","AFR,EAS","Fst","PD","Myles et al.",NA
"277",13,19516217,20029638,"ASW,CHB","AFR,EAS","Fst","PD","Myles et al.",NA
"278",13,20631480,20875553,"ASW,CHB","AFR,EAS","Fst","PD","Myles et al.",NA
"279",13,21237309,21282290,"ASW,CHB","AFR,EAS","Fst","PD","Myles et al.",NA
"280",13,25455522,25603729,"ASW,CHB","AFR,EAS","Fst","PD","Myles et al.",NA
"281",13,30560295,30661948,"ASW,CHB","AFR,EAS","Fst","PD","Myles et al.",NA
"282",13,33320535,33378271,"ASW,CHB","AFR,EAS","Fst","PD","Myles et al.",NA
"283",13,34327269,34423206,"ASW,CHB","AFR,EAS","Fst","PD","Myles et al.",NA
"284",13,38221104,38250100,"ASW,CHB","AFR,EAS","Fst","PD","Myles et al.",NA
"285",13,45136613,45318509,"ASW,CHB","AFR,EAS","Fst","PD","Myles et al.",NA
"286",13,48312146,48496376,"ASW,CHB","AFR,EAS","Fst","PD","Myles et al.",NA
"287",13,62416341,62511787,"ASW,CHB","AFR,EAS","Fst","PD","Myles et al.",NA
"288",13,63221863,63318390,"ASW,CHB","AFR,EAS","Fst","PD","Myles et al.",NA
"289",13,75264886,75297398,"ASW,CHB","AFR,EAS","Fst","PD","Myles et al.",NA
"290",13,81509475,81570669,"ASW,CHB","AFR,EAS","Fst","PD","Myles et al.",NA
"291",13,84570223,84776761,"ASW,CHB","AFR,EAS","Fst","PD","Myles et al.",NA
"292",13,94399306,94454894,"ASW,CHB","AFR,EAS","Fst","PD","Myles et al.",NA
"293",13,96870544,96921975,"ASW,CHB","AFR,EAS","Fst","PD","Myles et al.",NA
"294",13,104718863,104741020,"ASW,CHB","AFR,EAS","Fst","PD","Myles et al.",NA
"295",13,105569871,105653505,"ASW,CHB","AFR,EAS","Fst","PD","Myles et al.",NA
"296",14,23940821,23955849,"ASW,CHB","AFR,EAS","Fst","PD","Myles et al.",NA
